filename;Bicycle;Bridge;Bus;Car;Chimney;Crosswalk;Hydrant;Motorcycle;Other;Palm;Stair;Traffic Light
dataset/train_val/Bus/01158.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01173.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01187.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01196.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01200.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01206.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01216.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01220.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01238.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01239.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01263.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01273.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01284.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01291.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01309.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01312.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01316.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01320.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01328.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01338.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01366.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01372.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01381.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01393.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01401.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01409.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01430.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01432.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01442.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01458.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01472.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01478.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01486.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01493.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01522.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01548.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01550.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01551.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01557.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01560.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01564.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01584.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01637.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01648.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01655.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01660.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01695.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01743.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01752.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01757.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01769.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01778.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01793.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01809.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01819.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01829.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01860.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01881.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01886.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01906.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01925.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01928.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01942.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01955.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01961.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01987.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01993.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/01997.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02024.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02029.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02030.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02039.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02055.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02059.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02074.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02091.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02093.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02112.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02117.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02118.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02139.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02143.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02148.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02156.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02171.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02184.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02204.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02205.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02211.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02218.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02229.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02232.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02242.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02244.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02245.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02280.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02296.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02297.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02315.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02316.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02321.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02329.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02342.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02345.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02357.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02384.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02386.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02396.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02400.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02418.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02443.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02444.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02446.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02461.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02468.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02479.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02506.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02509.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02510.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02514.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02518.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02542.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02555.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02569.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02574.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02588.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02590.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02599.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02621.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02643.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02657.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02670.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02678.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02688.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02714.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02723.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02736.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02751.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02756.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02765.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02776.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02805.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02812.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02834.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02841.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02856.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02870.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02871.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02874.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02909.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02928.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02930.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02953.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02958.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Bus/02967.png;0;0;1;0;0;0;0;0;0;0;0;0
dataset/train_val/Car/00004.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00006.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00007.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00015.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00019.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00020.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00022.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00024.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00030.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00035.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00036.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00038.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00045.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00051.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00052.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00063.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00066.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00069.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00072.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00074.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00077.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00082.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00084.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00087.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00092.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00094.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00095.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00098.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00100.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00103.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00111.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00114.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00116.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00122.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00125.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00126.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00131.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00133.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00140.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00148.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00150.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00155.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00158.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00162.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00177.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00183.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00186.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00191.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00209.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00210.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00212.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00214.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00227.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00228.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00233.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00242.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00245.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00255.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00257.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00259.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00263.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00268.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00269.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00280.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00281.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00283.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00292.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00294.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00295.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00299.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00301.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00303.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00306.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00307.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00311.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00314.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00317.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00325.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00329.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00330.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00334.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00336.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00337.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00339.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00346.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00348.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00350.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00363.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00369.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00371.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00380.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00381.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00388.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00392.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00403.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00404.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00407.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00408.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00410.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00414.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00416.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00423.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00429.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00431.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00432.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00441.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00442.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00444.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00453.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00458.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00460.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00467.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00469.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00476.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00484.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00485.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00489.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00495.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00497.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00499.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00503.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00504.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00506.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00510.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00512.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00513.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00515.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00517.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00519.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00522.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00530.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00533.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00539.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00544.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00549.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00559.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00564.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00565.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00578.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00580.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00583.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00586.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00587.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00588.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00590.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00591.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00602.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00607.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00612.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00614.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00621.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00624.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00625.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00634.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00641.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00643.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00651.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00657.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00658.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00661.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00664.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00665.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00667.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00670.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00671.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00673.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00676.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00678.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00685.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00686.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00689.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00692.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00695.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00701.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00707.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00712.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00715.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00720.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00727.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00730.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00733.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00734.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00741.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00743.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00746.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00748.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00752.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00757.png;0;0;0;1;0;0;0;0;0;0;0;0
dataset/train_val/Car/00759.png;0;0;0;1;0;0;0;0;0;0;0;0
